STATIONS_ID,MESS_DATUM,MESS_DATUM_BEGINN,MESS_DATUM_ENDE,QN_4,MO_N.Bedeckungsgrad,MO_TT.Lufttemperatur,MO_TX.Lufttemperatur_Max,MO_TN.Lufttemperatur_Min,MO_FK.Windstaerke,MX_TX.Lufttemperatur_AbsMax,MX_FX.Windspitze,MX_TN.Lufttemperatur_AbsMin,MO_SD_S.Sonnenscheindauer,QN_6,MO_RR.Niederschlagshoehe,MX_RS.Niederschlagshoehe_Max,eor
1580,1956-11-15T00:00:00Z,19561101,19561130,5,5.93,4.36,6.83,1.51,1.82,11.8,,-8.5,50.4,5,28.2,7.2,eor
1580,1956-12-15T00:00:00Z,19561201,19561231,5,6.69,3.52,5.38,1.47,1.61,13.4,,-6.7,30.4,5,28.5,7,eor
1580,1957-01-15T00:00:00Z,19570101,19570131,5,5.6,0.81,3.49,-2.33,1.44,12.1,,-10.5,46.9,5,27.5,4.1,eor
1580,1957-02-15T00:00:00Z,19570201,19570228,5,5.8,5.51,8.96,2.42,1.69,17,,-2.8,64.5,5,63.2,17.9,eor
1580,1957-03-15T00:00:00Z,19570301,19570331,5,5.01,8.57,13.65,4.02,1.71,20,,-4,151.3,5,55.4,33.3,eor
1580,1957-04-15T00:00:00Z,19570401,19570430,5,3.93,10.2,15.77,4.85,1.86,24.2,,-0.4,228.1,5,28.2,8.2,eor
1580,1957-05-15T00:00:00Z,19570501,19570531,5,4.44,11.73,16.67,6.19,2.02,25.1,,-0.3,264.2,5,38.7,6,eor
1580,1957-06-15T00:00:00Z,19570601,19570630,5,3.92,18.55,24.6,11.72,1.66,32.7,,4.8,275.8,5,36.6,9,eor
1580,1957-07-15T00:00:00Z,19570701,19570731,5,5.48,19.21,25.09,14.14,1.55,37.1,,9.3,193.3,5,54,8.1,eor
1580,1957-08-15T00:00:00Z,19570801,19570831,5,4.96,16.2,21.43,11.46,1.82,27.9,,6.8,183.3,5,66,20.4,eor
1580,1957-09-15T00:00:00Z,19570901,19570930,5,5.84,13.47,18.07,9.64,1.68,27.4,,2.9,112.6,5,86.4,18.3,eor
1580,1957-10-15T00:00:00Z,19571001,19571031,5,5.68,9.78,14.03,5.88,1.13,20.1,,-0.1,94.7,5,31,17.1,eor
1580,1957-11-15T00:00:00Z,19571101,19571130,5,6.95,6.14,8.37,3.92,1.75,15.6,,-2,42.7,5,21.7,7.9,eor
1580,1957-12-15T00:00:00Z,19571201,19571231,5,6.61,1.78,3.75,-0.45,1.6,12.4,,-5.3,30.9,5,24.9,7.2,eor
1580,1958-01-15T00:00:00Z,19580101,19580131,5,6.21,1.03,3.64,-1.54,2.01,11.7,,-9.5,40,5,56.2,20,eor
1580,1958-02-15T00:00:00Z,19580201,19580228,5,6.67,3.91,7.4,0.74,1.79,18.1,,-7.2,75.3,5,68.2,10.9,eor
1580,1958-03-15T00:00:00Z,19580301,19580331,5,4.43,2.24,6.14,-1.37,1.69,17.6,,-7,144.4,5,13.9,4.7,eor
1580,1958-04-15T00:00:00Z,19580401,19580430,5,4.62,7.66,12.67,2.6,2.08,19,,-3.8,188.7,5,23,10,eor
1580,1958-05-15T00:00:00Z,19580501,19580531,5,5.48,14.81,19.9,9.7,1.51,26.3,,2.1,178.2,5,105.3,12.4,eor
1580,1958-06-15T00:00:00Z,19580601,19580630,5,5.3,16.11,20.62,10.63,1.55,28.9,,6.8,180.9,5,65.6,12.2,eor
1580,1958-07-15T00:00:00Z,19580701,19580731,5,4.52,18.04,23.69,12.75,1.54,28.7,,8.9,236.4,5,40.9,8.1,eor
1580,1958-08-15T00:00:00Z,19580801,19580831,5,5.22,18.39,23.84,13.56,1.58,30.5,,8.3,190.7,5,81.5,21.3,eor
1580,1958-09-15T00:00:00Z,19580901,19580930,5,4.52,16,21.15,11.61,1.5,28.4,,6.5,165.2,5,32.2,9.8,eor
1580,1958-10-15T00:00:00Z,19581001,19581031,5,6.3,9.99,13.86,6.69,1.48,21.2,,2.5,78.7,5,47,17.3,eor
1580,1958-11-15T00:00:00Z,19581101,19581130,5,7.63,6.09,7.71,4.46,1.46,12.6,,0.6,11.9,5,38.7,15.3,eor
1580,1958-12-15T00:00:00Z,19581201,19581231,5,6.32,3.8,6.34,0.97,1.72,11,,-6.8,32.7,5,58.4,7.8,eor
1580,1959-01-15T00:00:00Z,19590101,19590131,5,5.68,1.38,4,-1.37,2,13.4,,-9.9,59,5,38.7,10.3,eor
1580,1959-02-15T00:00:00Z,19590201,19590228,5,4.08,0.72,4.73,-2.86,1.27,9.8,,-7.2,81.5,5,2.1,0.5,eor
1580,1959-03-15T00:00:00Z,19590301,19590331,5,5.16,8,12.52,3.7,1.44,19.6,,-1.6,132.9,5,31.1,7.7,eor
1580,1959-04-15T00:00:00Z,19590401,19590430,5,5.11,11.15,16.99,5.56,1.88,25.7,,-0.6,167.1,5,28.5,13.4,eor
1580,1959-05-15T00:00:00Z,19590501,19590531,5,4.45,15.02,20.47,9.37,1.95,27.5,,0.9,250.7,5,31.7,11.3,eor
1580,1959-06-15T00:00:00Z,19590601,19590630,5,4.52,17.86,23.78,11.8,1.65,29.7,,5,266.2,5,50.8,15.2,eor
1580,1959-07-15T00:00:00Z,19590701,19590731,5,3.55,21.57,27.86,15.04,1.72,36.8,,11,307.1,5,53.1,20.4,eor
1580,1959-08-15T00:00:00Z,19590801,19590831,5,3.47,18.79,24.16,13.87,1.49,29.9,,8.2,227.9,5,38.3,12.1,eor
1580,1959-09-15T00:00:00Z,19590901,19590930,5,1.64,16.21,23.36,9.06,1.49,29.8,,3.8,280.1,5,0.7,0.7,eor
1580,1959-10-15T00:00:00Z,19591001,19591031,5,3.42,9.67,16.55,3.61,1.49,22.7,,-1.5,155.2,5,29.8,9.9,eor
1580,1959-11-15T00:00:00Z,19591101,19591130,5,7.03,4.09,6.32,1.84,1.35,11.1,,-1.7,13.1,5,17.6,5.2,eor
1580,1959-12-15T00:00:00Z,19591201,19591231,5,7.03,4.35,6.26,2.19,1.77,12.2,,-2.8,23.4,5,43.9,8.4,eor
1580,1960-01-15T00:00:00Z,19600101,19600131,5,6.59,1.59,3.96,-1.07,1.97,10.3,,-14.2,40.2,5,45.4,7.4,eor
1580,1960-02-15T00:00:00Z,19600201,19600229,5,5.7,2.72,5.5,-0.2,1.69,14.7,,-7.3,72.2,5,40.2,9.9,eor
1580,1960-03-15T00:00:00Z,19600301,19600331,5,5.67,7.29,11,3.75,2.02,18,,-1.6,97.5,5,13.1,6.9,eor
1580,1960-04-15T00:00:00Z,19600401,19600430,5,4.91,10.37,15.6,5.21,1.97,23.2,,1,185.9,5,21.5,3.9,eor
1580,1960-05-15T00:00:00Z,19600501,19600531,5,4.81,14.95,20.39,9.24,1.59,27.1,,-0.2,236.1,5,66.9,20.5,eor
1580,1960-06-15T00:00:00Z,19600601,19600630,5,4.86,18.19,23.56,12.5,1.66,30.3,,7.9,231,5,24.6,13.3,eor
1580,1960-07-15T00:00:00Z,19600701,19600731,5,6.07,16.45,21.56,11.35,1.64,27.7,,5.4,162.8,5,60.7,10.5,eor
1580,1960-08-15T00:00:00Z,19600801,19600831,5,5.9,16.84,21.92,12.49,1.38,28.2,,8.3,132.3,5,117.7,34.9,eor
1580,1960-09-15T00:00:00Z,19600901,19600930,5,4.52,13.39,18.91,9.07,1.4,24,,2.8,151.1,5,32.8,7,eor
1580,1960-10-15T00:00:00Z,19601001,19601031,5,6.48,10.21,13.56,6.96,1.56,20.9,,0.4,44,5,67.6,7.7,eor
1580,1960-11-15T00:00:00Z,19601101,19601130,5,6.45,7.32,10.15,4.34,1.64,15.9,,-2.6,46.7,5,43.2,12.7,eor
1580,1960-12-15T00:00:00Z,19601201,19601231,5,7.18,2.19,4.01,0.04,1.51,11.8,,-5.6,15.9,5,55.6,17.1,eor
1580,1961-01-15T00:00:00Z,19610101,19610131,5,5.95,1.11,3.07,-1.22,1.65,11,,-8.1,41.4,5,63.5,15.5,eor
1580,1961-02-15T00:00:00Z,19610201,19610228,5,6.27,5.83,8.89,2.49,1.94,16.6,,-0.4,55.8,5,31.5,6,eor
1580,1961-03-15T00:00:00Z,19610301,19610331,5,4.13,8.06,13.55,2.98,1.83,22.1,,-1.6,164.6,5,11.5,4.8,eor
1580,1961-04-15T00:00:00Z,19610401,19610430,5,6.36,12.18,16.45,8.16,1.51,25.7,,4.6,79.9,5,51.4,12.4,eor
1580,1961-05-15T00:00:00Z,19610501,19610531,5,5.31,12.43,17.39,7.95,1.69,24.8,,3.7,192.8,5,50.1,11.3,eor
1580,1961-06-15T00:00:00Z,19610601,19610630,5,4.97,17.2,22.43,12.01,1.45,32,,8.6,225.8,5,137.9,39.3,eor
1580,1961-07-15T00:00:00Z,19610701,19610731,5,5.15,16.25,21.55,11.32,1.6,32.6,,6.8,186.8,5,72.6,17.9,eor
1580,1961-08-15T00:00:00Z,19610801,19610831,5,4.82,17.52,23.14,12.61,1.58,30,,8.8,198.5,5,33.9,8.4,eor
1580,1961-09-15T00:00:00Z,19610901,19610930,5,4.03,17.63,23.92,12.57,1.24,30.5,,6.3,180.6,5,31.2,8.6,eor
1580,1961-10-15T00:00:00Z,19611001,19611031,5,5.67,11.48,15.56,7.88,1.25,22.5,,1.3,89.9,5,44.8,11.3,eor
1580,1961-11-15T00:00:00Z,19611101,19611130,5,6.07,4.76,7.07,2.17,1.55,14.4,,-5.4,41.9,5,60.9,13.5,eor
1580,1961-12-15T00:00:00Z,19611201,19611231,5,5.59,1.32,4.05,-2.03,1.96,16.4,,-10.9,53.2,5,40,7.2,eor
1580,1962-01-15T00:00:00Z,19620101,19620131,5,5.76,3.27,5.78,0.62,1.89,11.8,,-8.5,47.8,5,28.5,7.6,eor
1580,1962-02-15T00:00:00Z,19620201,19620228,5,6.09,2.5,5.33,-0.59,2.43,10.2,,-8.5,85.9,5,58.6,28.6,eor
1580,1962-03-15T00:00:00Z,19620301,19620331,5,5.05,2.3,6.06,-1.4,1.57,13.3,,-7,138.2,5,46.1,14.7,eor
1580,1962-04-15T00:00:00Z,19620401,19620430,5,5.52,10.14,14.72,5.81,2.27,27,,-0.1,161.1,5,31.5,9.1,eor
1580,1962-05-15T00:00:00Z,19620501,19620531,5,5.75,11.72,16.29,7.06,1.86,26.1,,1,162.9,5,56.2,12.2,eor
1580,1962-06-15T00:00:00Z,19620601,19620630,5,4.45,16.93,22.48,10.22,1.71,30.1,,3.4,277.8,5,0.8,0.8,eor
1580,1962-07-15T00:00:00Z,19620701,19620731,5,5.02,17.3,22.68,12.03,1.72,31.2,,6.9,194.5,5,38.9,15.7,eor
1580,1962-08-15T00:00:00Z,19620801,19620831,5,4.33,17.85,24.1,12.2,1.79,33.2,,7.1,222.2,5,40.6,14.1,eor
1580,1962-09-15T00:00:00Z,19620901,19620930,5,4.98,14.11,19.43,9.04,1.59,29.7,,4.8,153.9,5,30.9,7,eor
1580,1962-10-15T00:00:00Z,19621001,19621031,5,3.59,9.95,15.8,5.41,1.18,25.1,,-1.4,156.3,5,14.1,4.7,eor
1580,1962-11-15T00:00:00Z,19621101,19621130,5,6.7,3.53,6.04,0.95,1.27,16.2,,-5.1,35.3,5,53.1,9.4,eor
1580,1962-12-15T00:00:00Z,19621201,19621231,5,5.55,-1.57,1.49,-4.39,1.73,12.2,,-13.6,67.4,5,70.3,18.1,eor
1580,1963-01-15T00:00:00Z,19630101,19630131,5,5.24,-4.47,-1.81,-7.45,1.85,3.2,,-15.5,65.9,5,20,6,eor
1580,1963-02-15T00:00:00Z,19630201,19630228,5,4.81,-3.75,0.07,-7.87,1.09,4.7,,-16.1,95.2,5,17.7,6.4,eor
1580,1963-03-15T00:00:00Z,19630301,19630331,5,5.21,4.29,8.81,0.01,1.62,13.4,,-12,107.2,5,61.6,14.2,eor
1580,1963-04-15T00:00:00Z,19630401,19630430,5,5.54,10.94,15.63,5.99,1.43,20.8,,-1,138.9,5,19.1,9.1,eor
1580,1963-05-15T00:00:00Z,19630501,19630531,5,5.18,14,19.25,8.22,1.78,27.3,,1.1,193.9,5,15.1,3.4,eor
1580,1963-06-15T00:00:00Z,19630601,19630630,5,5.29,17.24,22.63,12.22,1.7,26.8,,8.1,195.2,5,37.7,8.7,eor
1580,1963-07-15T00:00:00Z,19630701,19630731,5,4.26,19.81,25.73,13.29,1.54,32.3,,9.7,291.3,5,24.8,11.9,eor
1580,1963-08-15T00:00:00Z,19630801,19630831,5,5.52,17.02,22.1,12.46,1.84,33.7,,5.9,162.1,5,92.2,18.9,eor
1580,1963-09-15T00:00:00Z,19630901,19630930,5,4.48,15.17,20.48,10.65,1.49,26.4,,3.5,155.1,5,43.2,18.4,eor
1580,1963-10-15T00:00:00Z,19631001,19631031,5,5.25,8.58,13.25,4.83,1.32,19.3,,0,96.8,5,35.4,22.2,eor
1580,1963-11-15T00:00:00Z,19631101,19631130,5,6.38,8.29,11.4,5.15,1.71,17.8,,-0.2,46.7,5,67.5,22.2,eor
1580,1963-12-15T00:00:00Z,19631201,19631231,5,5.34,-2.05,0.43,-4.76,1.52,8.4,,-13,62.9,5,4.3,3.3,eor
1580,1964-01-15T00:00:00Z,19640101,19640131,5,6.32,-1.24,0.71,-3.58,1.35,5.2,,-12.3,34.5,5,16,5.9,eor
1580,1964-02-15T00:00:00Z,19640201,19640229,5,5.89,3.13,5.64,0.4,1.91,10.5,,-7.4,73.7,5,24.4,7.4,eor
1580,1964-03-15T00:00:00Z,19640301,19640331,5,5.56,3.21,6.76,-0.02,2.02,13.9,,-5.5,89.2,5,35.4,9.4,eor
1580,1964-04-15T00:00:00Z,19640401,19640430,5,5.41,10.26,15.34,5.38,1.74,24.2,,1.2,151.7,5,41.1,12,eor
1580,1964-05-15T00:00:00Z,19640501,19640531,5,4.31,15.8,21.62,9.3,1.57,28.2,,3.7,237.6,5,52.2,21,eor
1580,1964-06-15T00:00:00Z,19640601,19640630,5,3.94,18.6,24.64,11.86,1.89,33,,5.1,283.7,5,29.6,7.2,eor
1580,1964-07-15T00:00:00Z,19640701,19640731,5,3.75,20.42,26.74,13.59,1.74,35.2,,6.5,288,5,30.8,17.3,eor
1580,1964-08-15T00:00:00Z,19640801,19640831,5,4.37,18.08,24.06,12.5,1.62,34.4,,7,193.4,5,29.4,6.8,eor
1580,1964-09-15T00:00:00Z,19640901,19640930,5,3.55,15.23,21.16,9.66,1.72,29.5,,2.7,188.3,5,51.5,21.7,eor
1580,1964-10-15T00:00:00Z,19641001,19641031,5,4.79,8.49,12.69,4.89,1.58,20.6,,-2.5,99,5,42.3,12.9,eor
1580,1964-11-15T00:00:00Z,19641101,19641130,5,6.19,6.82,9.35,4.1,1.73,14.4,,-1.8,43.1,5,76.5,20.4,eor
1580,1964-12-15T00:00:00Z,19641201,19641231,5,6.66,1.75,3.5,-0.54,1.92,11.2,,-8.6,23,5,26.2,4.9,eor
1580,1965-01-15T00:00:00Z,19650101,19650131,5,6.72,2.85,4.87,0.69,1.8,11.9,,-2.7,38.3,5,103,20.4,eor
1580,1965-02-15T00:00:00Z,19650201,19650228,5,6.12,0.81,3.01,-2,2.06,5.8,,-8.6,80.9,5,17.3,3.5,eor
1580,1965-03-15T00:00:00Z,19650301,19650331,5,5.67,5.04,8.92,1.34,1.53,19.5,,-9,116.6,5,48.8,7.6,eor
1580,1965-04-15T00:00:00Z,19650401,19650430,5,5.85,8.78,13.13,4.57,1.67,20.4,,0.6,126.2,5,61.1,9.2,eor
1580,1965-05-15T00:00:00Z,19650501,19650531,5,5.25,13.35,18.39,8.53,1.82,28.7,,1.2,181.2,5,78.9,13.8,eor
1580,1965-06-15T00:00:00Z,19650601,19650630,5,5.3,17.1,21.74,12.09,1.84,29.2,,7,198.3,5,59.5,20.9,eor
1580,1965-07-15T00:00:00Z,19650701,19650731,5,6.34,16.47,21.34,12.27,1.91,30.3,,8.8,146.7,5,73.7,14.6,eor
1580,1965-08-15T00:00:00Z,19650801,19650831,5,4.56,16.24,22.07,11.41,1.44,28.9,,7.1,208.4,5,69.8,21.2,eor
1580,1965-09-15T00:00:00Z,19650901,19650930,5,5.08,12.86,17.98,8.92,1.53,24.7,,4.3,109.9,5,45.3,9.7,eor
1580,1965-10-15T00:00:00Z,19651001,19651031,5,3.64,8.41,13.77,4.1,1.34,19.8,,-2.3,143.9,5,5.2,2.7,eor
1580,1965-11-15T00:00:00Z,19651101,19651130,5,6.35,3.23,6,0.61,2.14,15,,-8.4,43.9,5,89.8,18,eor
1580,1965-12-15T00:00:00Z,19651201,19651231,5,6.75,4.34,6.59,1.8,2.26,13.3,,-2.4,29.4,5,113.8,16.7,eor
1580,1966-01-15T00:00:00Z,19660101,19660131,5,5.54,-0.87,1.61,-3.36,1.83,11.2,,-14.4,41.3,5,29.4,11.1,eor
1580,1966-02-15T00:00:00Z,19660201,19660228,5,6.47,6.99,9.8,4.32,1.56,15.7,,-0.9,49.4,5,36,10.2,eor
1580,1966-03-15T00:00:00Z,19660301,19660331,5,5.21,5.32,9.35,1.86,2.28,14.5,,-3.1,125.7,5,38.9,5.3,eor
1580,1966-04-15T00:00:00Z,19660401,19660430,5,5.8,10.96,15.47,6.57,1.44,21.3,,0.1,124.5,5,71.8,11.3,eor
1580,1966-05-15T00:00:00Z,19660501,19660531,5,4.57,15.13,20.64,9.57,2.04,28.7,,3.7,253.9,5,26.1,4.2,eor
1580,1966-06-15T00:00:00Z,19660601,19660630,5,4.77,17.92,23.4,12.83,1.62,30.7,,8.2,211.4,5,132.3,34.4,eor
1580,1966-07-15T00:00:00Z,19660701,19660731,5,5.82,16.4,21.11,12.15,1.56,28.1,,8.3,166.7,5,99,20.1,eor
1580,1966-08-15T00:00:00Z,19660801,19660831,5,5.54,17.18,22.28,12.52,1.65,33.2,,7.8,196.6,5,62.9,15.5,eor
1580,1966-09-15T00:00:00Z,19660901,19660930,5,3.5,15.08,21.02,9.9,1.52,28.2,,4.9,203.2,5,9.9,2.6,eor
1580,1966-10-15T00:00:00Z,19661001,19661031,5,6.01,12.27,16.25,9.25,1.42,26.6,,-1.3,64.2,5,74.4,21.4,eor
1580,1966-11-15T00:00:00Z,19661101,19661130,5,6.42,3.18,5.48,0.85,1.72,12.2,,-5,30,5,51.8,10.8,eor
1580,1966-12-15T00:00:00Z,19661201,19661231,5,6.65,3.67,6.1,1.03,2.06,12,,-3.6,23,5,83.5,14.6,eor
1580,1967-01-15T00:00:00Z,19670101,19670131,5,6.31,2.58,4.58,0.12,1.63,13,,-9.6,40.3,5,11.8,3.5,eor
1580,1967-02-15T00:00:00Z,19670201,19670228,5,4.58,4.47,8.23,1.3,2.13,14.1,,-4.7,97.8,5,39,13.5,eor
1580,1967-03-15T00:00:00Z,19670301,19670331,5,5.2,7.01,11.11,3.38,2.23,15.9,,0,136.6,5,47.6,12.4,eor
1580,1967-04-15T00:00:00Z,19670401,19670430,5,4.19,8.58,13.84,3.62,1.8,21.6,,-1.8,193.1,5,50.8,23.7,eor
1580,1967-05-15T00:00:00Z,19670501,19670531,5,4.86,14.18,19.68,8.24,1.74,28,,-0.2,218,5,66.2,17.8,eor
1580,1967-06-15T00:00:00Z,19670601,19670630,5,4.72,16.51,21.97,11.33,1.63,32,,6.1,202.2,5,46.2,7.3,eor
1580,1967-07-15T00:00:00Z,19670701,19670731,5,3.86,20.32,26.31,14.08,1.29,32.2,,10.5,262.5,5,42.9,8.2,eor
1580,1967-08-15T00:00:00Z,19670801,19670831,5,4.84,17.7,23.1,12.87,1.54,29.5,,8.1,201.6,5,83.4,29.3,eor
1580,1967-09-15T00:00:00Z,19670901,19670930,5,5.52,14.49,19.35,10.24,1.46,25.4,,5.9,122,5,122.8,48.5,eor
1580,1967-10-15T00:00:00Z,19671001,19671031,5,5.64,11.92,16.41,8.27,1.66,22.4,,0.3,100.1,5,72.8,20.3,eor
1580,1967-11-15T00:00:00Z,19671101,19671130,5,5.82,4.41,7.37,1.78,1.5,13.5,,-2.9,58.7,5,43.6,10.1,eor
1580,1967-12-15T00:00:00Z,19671201,19671231,5,6.45,1.79,3.7,-0.68,1.82,12.4,,-8.7,36.4,5,46.5,18.3,eor
1580,1968-01-15T00:00:00Z,19680101,19680131,5,6.42,0.96,3.64,-1.97,1.96,11.9,,-18.5,35.6,5,55.3,11.2,eor
1580,1968-02-15T00:00:00Z,19680201,19680229,5,6.41,2.66,5.16,0.08,1.53,9.9,,-5.7,51.6,5,58.8,12.4,eor
1580,1968-03-15T00:00:00Z,19680301,19680331,5,4.95,6.32,10.76,1.88,2.03,25.1,,-3.6,124.6,5,22.8,6.3,eor
1580,1968-04-15T00:00:00Z,19680401,19680430,5,3.69,11.05,16.47,5.06,1.71,29.5,,-2,235,5,39.2,13.9,eor
1580,1968-05-15T00:00:00Z,19680501,19680531,5,5.24,12.63,17.32,7.82,1.76,26.5,,1.8,168.6,5,44.7,9.7,eor
1580,1968-06-15T00:00:00Z,19680601,19680630,5,5.34,16.86,21.51,12.21,1.74,27.1,,7.4,182.1,5,102.8,54.9,eor
1580,1968-07-15T00:00:00Z,19680701,19680731,5,5.26,17.83,22.7,12.84,1.61,30.7,,9.3,210.5,5,62.9,18,eor
1580,1968-08-15T00:00:00Z,19680801,19680831,5,5.77,17.21,21.72,13.15,1.36,27,,7.3,136,5,175.8,46.8,eor
1580,1968-09-15T00:00:00Z,19680901,19680930,5,5.07,14.52,19.04,10.78,1.37,24.3,,7.7,126,5,62.3,11.7,eor
1580,1968-10-15T00:00:00Z,19681001,19681031,5,6.62,11.17,14.56,8.29,1.26,21.9,,0.8,70.4,5,34.7,8.5,eor
1580,1968-11-15T00:00:00Z,19681101,19681130,5,6.87,4.43,6.56,2.63,1.57,18.4,,-2.4,35.1,5,18.2,6.4,eor
1580,1968-12-15T00:00:00Z,19681201,19681231,5,6.21,-0.1,1.63,-2.33,1.73,9,,-10,32,5,37.5,7.8,eor
1580,1969-01-15T00:00:00Z,19690101,19690131,5,7.13,2.46,4.23,0.36,1.62,10.4,,-4.5,15.2,5,28.1,6.9,eor
1580,1969-02-15T00:00:00Z,19690201,19690228,5,5.52,-0.64,2.05,-3.65,1.57,8.5,,-14,64.8,5,39.8,6.4,eor
1580,1969-03-15T00:00:00Z,19690301,19690331,5,5.82,4.44,7.69,1.05,2.02,15.7,,-3.2,109.2,5,42.2,11.7,eor
1580,1969-04-15T00:00:00Z,19690401,19690430,5,4.76,9.35,13.87,4.75,2.17,24.1,,-1.9,166.9,5,46.6,14.1,eor
1580,1969-05-15T00:00:00Z,19690501,19690531,5,5.35,14.58,19.66,9.44,1.67,31,,3.7,182.2,5,54.9,14.5,eor
1580,1969-06-15T00:00:00Z,19690601,19690630,5,5.34,16.17,20.88,11.14,1.79,27,,5.8,175.1,5,34.7,6.8,eor
1580,1969-07-15T00:00:00Z,19690701,19690731,5,4.4,19.87,25.46,14.61,1.49,33,,7.2,229,5,97.2,53.2,eor
1580,1969-08-15T00:00:00Z,19690801,19690831,5,4.75,17.79,22.91,13.39,1.64,29.9,,7,202.6,5,68.3,13.5,eor
1580,1969-09-15T00:00:00Z,19690901,19690930,5,4.13,15.06,20.69,10.28,1.23,26,,4.7,170.3,5,3.5,1.3,eor
1580,1969-10-15T00:00:00Z,19691001,19691031,5,5.77,10.17,14.28,6.78,1.15,20.8,,3.4,63.5,5,10.2,4.6,eor
1580,1969-11-15T00:00:00Z,19691101,19691130,5,5.9,6.39,9.39,3.33,2.19,16.3,,-3.3,57.8,5,57.1,13.4,eor
1580,1969-12-15T00:00:00Z,19691201,19691231,5,6.92,-2.1,-0.16,-4.54,1.7,4.5,,-13.6,21.1,5,16.7,2.9,eor
1580,1970-01-15T00:00:00Z,19700101,19700131,5,7.42,-0.4,1.24,-2.55,1.48,8.4,,-9.4,9.1,5,51,12.6,eor
1580,1970-02-15T00:00:00Z,19700201,19700228,5,6.56,0.92,3.88,-2.16,1.99,10.5,,-14,48.6,5,81,13.6,eor
1580,1970-03-15T00:00:00Z,19700301,19700331,5,5.54,3.77,7.23,0.68,2.02,13.8,,-8.5,106.7,5,32.5,8.2,eor
1580,1970-04-15T00:00:00Z,19700401,19700430,5,5.91,7.48,11.46,4.1,1.92,23.3,,-1.2,112.1,5,50.1,13.6,eor
1580,1970-05-15T00:00:00Z,19700501,19700531,5,5.52,13.58,18.01,8.51,1.57,24.8,,1.6,183.4,5,61.7,13.2,eor
1580,1970-06-15T00:00:00Z,19700601,19700630,5,4.4,19.01,24.14,13.41,1.59,30.5,,6.6,253.5,5,55.7,24,eor
1580,1970-07-15T00:00:00Z,19700701,19700731,5,5.15,17.09,22.2,12.05,1.7,28.6,,6,201.2,5,75.5,42.5,eor
1580,1970-08-15T00:00:00Z,19700801,19700831,5,4.45,18.47,24.49,13.5,1.41,30.6,,7.5,225.2,5,22.8,7.4,eor
1580,1970-09-15T00:00:00Z,19700901,19700930,5,3.79,14.98,21.06,9.84,1.57,25.4,,3.9,193.3,5,38.7,12.9,eor
1580,1970-10-15T00:00:00Z,19701001,19701031,5,5.76,10.71,14.41,7.59,1.75,22.7,,-1.5,91,5,33.3,5.9,eor
1580,1970-11-15T00:00:00Z,19701101,19701130,5,6.54,6.44,8.79,3.49,1.64,16.1,,-1.8,26.9,5,41.9,8.6,eor
1580,1970-12-15T00:00:00Z,19701201,19701231,5,6.27,1.8,3.82,-0.48,1.66,12.2,,-10.5,44.4,5,27.4,7.8,eor
1580,1971-01-15T00:00:00Z,19710101,19710131,5,5.78,-0.56,2.16,-3.68,1.33,10,20,-13.4,31.7,5,25.3,6.6,eor
1580,1971-02-15T00:00:00Z,19710201,19710228,5,6.32,3.25,5.87,0.81,1.61,9.3,14.8,-6.5,52.9,5,16.2,3.6,eor
1580,1971-03-15T00:00:00Z,19710301,19710331,5,5.45,3.23,6.93,-0.51,1.62,14,15.9,-11.6,107.6,5,18.9,4.4,eor
1580,1971-04-15T00:00:00Z,19710401,19710430,5,3.06,11.1,17.11,4.93,1.76,25.7,16.4,-0.4,241.1,5,23.3,13,eor
1580,1971-05-15T00:00:00Z,19710501,19710531,5,4.9,16.27,21.39,10.88,1.51,28.2,18.4,4.7,212.1,5,75.6,23.2,eor
1580,1971-06-15T00:00:00Z,19710601,19710630,5,5.23,15.31,20.11,11.11,1.69,25.8,20,6.6,158.7,5,66.1,13.3,eor
1580,1971-07-15T00:00:00Z,19710701,19710731,5,3.33,20.06,26.12,13.69,1.29,33.2,16.2,7.6,313.2,5,21.5,7,eor
1580,1971-08-15T00:00:00Z,19710801,19710831,5,4.47,19.12,25.03,13.76,1.8,32.6,30,8.4,245.2,5,64,18.2,eor
1580,1971-09-15T00:00:00Z,19710901,19710930,5,3.92,13.99,19.7,8.99,1.2,25.6,10.5,4.1,188.6,5,20.1,12.5,eor
1580,1971-10-15T00:00:00Z,19711001,19711031,5,4.05,10.16,15.8,5.51,1.53,20.8,17,-1.4,164.2,5,25.4,16.2,eor
1580,1971-11-15T00:00:00Z,19711101,19711130,5,6,5.01,8.03,2.05,1.76,16.5,19,-4.9,57.3,5,46.9,16.9,eor
1580,1971-12-15T00:00:00Z,19711201,19711231,5,7.26,3.99,5.97,1.75,1.54,14.1,16,-3.6,15.6,5,9.8,5.1,eor
1580,1972-01-15T00:00:00Z,19720101,19720131,5,6.27,-0.07,1.98,-1.71,1.71,6.2,15,-13,37.6,5,23.1,4.8,eor
1580,1972-02-15T00:00:00Z,19720201,19720229,5,6.4,3.86,6.52,0.93,1.51,10,13,-12.1,36.1,5,9.5,6.3,eor
1580,1972-03-15T00:00:00Z,19720301,19720331,5,3.73,7.04,12.68,1.72,1.78,20.5,22.2,-3.8,178.9,5,23.7,17.2,eor
1580,1972-04-15T00:00:00Z,19720401,19720430,5,5.49,9.39,13.61,5.26,2,22.4,19.5,-1.2,139.3,5,32.5,5.5,eor
